LOC,STA,STATION,DATE,IP,SP,NET,ANET,LENGTH,START,END,MAN,MA,MB,N,E,YEAR,SHIFT,DELAY
TUCK,15680,TUCK,5/29/16,3,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,5/29/16,3,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,5/29/16,3,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,5/29/16,3,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,5/29/16,3,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,1,1,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,2,2,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,3,3,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/10/16,4,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,1,1,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,2,2,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,3,3,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/13/16,5,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,1,1,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,2,2,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,3,3,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,6/26/16,6,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,1,1,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,2,2,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,3,3,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/4/16,7,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,1,1,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,2,2,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,3,3,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/16/16,8,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,1,1,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,2,2,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,3,3,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,7/23/16,9,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,1,1,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,2,2,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,3,3,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,4,4,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,5,5,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,6,6,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,7,7,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,8/6/16,10,A,8,8,1,50,110,?,A,B,,,2016,0,0
TUCK,15680,TUCK,5/29/17,3,A,1,1,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,5/29/17,3,A,2,2,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,5/29/17,3,A,3,3,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,5/29/17,3,A,4,4,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,5/29/17,3,A,5,5,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,5/29/17,3,A,6,6,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,5/29/17,3,A,7,7,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/1/17,4,A,1,1,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/1/17,4,A,2,2,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/1/17,4,A,3,3,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/1/17,4,A,4,4,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/1/17,4,A,5,5,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/1/17,4,A,6,6,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/1/17,4,A,7,7,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/13/17,5,A,1,1,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/13/17,5,A,2,2,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/13/17,5,A,3,3,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/13/17,5,A,4,4,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/13/17,5,A,5,5,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/13/17,5,A,6,6,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/13/17,5,A,7,7,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/28/17,6,A,1,1,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/28/17,6,A,2,2,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/28/17,6,A,3,3,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/28/17,6,A,4,4,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/28/17,6,A,5,5,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/28/17,6,A,6,6,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,6/28/17,6,A,7,7,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/4/17,7,A,1,1,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/4/17,7,A,2,2,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/4/17,7,A,3,3,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/4/17,7,A,4,4,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/4/17,7,A,5,5,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/4/17,7,A,6,6,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/4/17,7,A,7,7,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/17/17,8,A,1,1,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/17/17,8,A,2,2,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/17/17,8,A,3,3,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/17/17,8,A,4,4,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/17/17,8,A,5,5,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/17/17,8,A,6,6,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/17/17,8,A,7,7,1,43,103,,A,B,,,2017,0,0
TUCK,15680,TUCK,7/31/17,9,A,1,1,1,43,103,,,B,,,2017,0,0
TUCK,15680,TUCK,7/31/17,9,A,2,2,1,43,103,,,B,,,2017,0,0
TUCK,15680,TUCK,7/31/17,9,A,3,3,1,43,103,,,B,,,2017,0,0
TUCK,15680,TUCK,7/31/17,9,A,4,4,1,43,103,,,B,,,2017,0,0
TUCK,15680,TUCK,7/31/17,9,A,5,5,1,43,103,,,B,,,2017,0,0
TUCK,15680,TUCK,7/31/17,9,A,6,6,1,43,103,,,B,,,2017,0,0
TUCK,15680,TUCK,7/31/17,9,A,7,7,1,43,103,,,B,,,2017,0,0
TUCK,15680,TUCK,8/5/17,10,A,1,1,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,8/5/17,10,A,2,2,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,8/5/17,10,A,3,3,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,8/5/17,10,A,4,4,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,8/5/17,10,A,5,5,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,8/5/17,10,A,6,6,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,8/5/17,10,A,7,7,1,50,110,,A,B,,,2017,0,0
TUCK,15680,TUCK,5/29/18,3,A,1,1,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,5/29/18,3,A,2,2,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,5/29/18,3,A,3,3,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,5/29/18,3,A,4,4,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,5/29/18,3,A,5,5,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,5/29/18,3,A,6,6,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,5/29/18,3,A,7,7,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/10/18,4,A,1,1,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/10/18,4,A,2,2,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/10/18,4,A,3,3,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/10/18,4,A,4,4,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/10/18,4,A,5,5,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/10/18,4,A,6,6,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/10/18,4,A,7,7,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/16/18,5,A,1,1,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/16/18,5,A,2,2,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/16/18,5,A,3,3,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/16/18,5,A,4,4,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/16/18,5,A,5,5,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/16/18,5,A,6,6,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/16/18,5,A,7,7,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/25/18,6,A,1,1,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/25/18,6,A,2,2,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/25/18,6,A,3,3,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/25/18,6,A,4,4,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/25/18,6,A,5,5,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/25/18,6,A,6,6,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,6/25/18,6,A,7,7,1,52,112,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/6/18,7,A,1,1,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/6/18,7,A,2,2,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/6/18,7,A,3,3,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/6/18,7,A,4,4,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/6/18,7,A,5,5,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/6/18,7,A,6,6,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/6/18,7,A,7,7,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/13/18,8,A,1,1,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/13/18,8,A,2,2,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/13/18,8,A,3,3,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/13/18,8,A,4,4,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/13/18,8,A,5,5,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/13/18,8,A,6,6,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,7/13/18,8,A,7,7,1,50,110,?,A,B,,,2018,0,0
TUCK,15680,TUCK,8/7/18,10,A,1,1,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,8/7/18,10,A,2,2,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,8/7/18,10,A,3,3,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,8/7/18,10,A,4,4,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,8/7/18,10,A,5,5,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,8/7/18,10,A,6,6,1,53,113,?,A,B,,,2018,0,0
TUCK,15680,TUCK,8/7/18,10,A,7,7,1,53,113,?,A,B,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,1,1,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,2,2,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,3,3,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,4,4,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,5,5,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,6,6,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,7,7,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,8,8,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,11,11,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/7/18,4,A,12,12,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,1,1,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,2,2,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,3,3,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,4,4,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,5,5,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,6,6,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,7,7,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,8,8,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,11,11,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,6/19/18,5,A,12,12,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,1,1,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,2,2,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,3,3,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,4,4,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,5,5,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,6,6,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,7,7,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,8,8,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,11,11,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/6/18,7,A,12,12,1,54,114,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,1,1,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,2,2,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,3,3,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,4,4,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,5,5,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,6,6,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,7,7,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,8,8,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,11,11,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/17/18,8,A,12,12,1,55,115,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,1,1,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,2,2,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,3,3,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,4,4,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,5,5,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,6,6,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,7,7,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,8,8,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,11,11,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/26/18,9,A,12,12,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,1,1,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,2,2,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,3,3,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,4,4,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,5,5,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,6,6,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,7,7,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,8,8,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,11,11,1,60,120,,,,,,2018,0,0
BMNC,15681,JNST,7/30/18,10,A,12,12,1,60,120,,,,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,1,1,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,2,2,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,3,3,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,4,4,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,5,5,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,6,6,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,7,7,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,8,8,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/9/18,4,A,9,9,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,1,1,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,2,2,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,3,3,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,4,4,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,5,5,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,6,6,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,7,7,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,8,8,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/16/18,5,A,9,9,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,1,1,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,2,2,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,3,3,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,4,4,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,5,5,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,6,6,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,7,7,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,8,8,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,6/25/18,6,A,9,9,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,1,1,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,2,2,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,3,3,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,4,4,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,5,5,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,6,6,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,7,7,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,8,8,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/7/18,7,A,9,9,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,1,1,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,2,2,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,3,3,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,4,4,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,5,5,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,6,6,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,7,7,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,8,8,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/15/18,8,A,9,9,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,1,1,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,2,2,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,3,3,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,4,4,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,5,5,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,6,6,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,7,7,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,8,8,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/21/18,9,A,9,9,1,50,110,,A,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,1,1,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,2,2,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,3,3,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,4,4,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,5,5,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,6,6,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,7,7,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,8,8,1,50,110,,,B,,,2018,0,0
MBOM,15684,MBOM,7/30/18,10,A,9,9,1,50,110,,,B,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,1,1,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,2,2,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,3,3,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,4,4,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,5,5,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,6,6,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,7,7,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,8,8,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,9,9,1,55,115,,,,,,2018,0,0
AXIS,15685,MABO,6/3/18,4,A,10,10,1,55,115,,,,,,2018,0,0
